176,-16.5232
177,-16.5672
178,-16.5394
179,-16.4913
180,-16.4261
181,-16.3558
182,-16.3531
183,-16.4456
184,-16.5975
185,-16.5935
186,-16.6833
187,-16.8992
188,-16.9302
189,-16.9357
190,-16.7214
191,-16.8829
192,-16.861
193,-16.8832
194,-17.0004
195,-16.8171
196,-17.0791
197,-17.1721
198,-17.4217
199,-17.3182
200,-17.295
201,-17.2589
202,-17.5031
203,-17.8152
204,-17.9092
205,-18.0151
206,-18.115
207,-18.2419
208,-18.3829
209,-18.5174
210,-18.7538
211,-19.0181
212,-19.1851
213,-19.4771
214,-19.4923
215,-19.5368
216,-19.625
217,-19.6977
218,-19.7746
219,-19.7591
220,-19.787
221,-19.7788
222,-19.8635
223,-19.9403
224,-19.9527
225,-20.1177
226,-20.2695
227,-20.427
228,-20.4185
229,-20.6155
230,-20.7143
231,-20.5514
232,-20.5266
233,-20.5179
234,-20.6425
235,-20.7435
236,-20.7004
237,-20.9364
238,-21.1171
239,-21.1459
240,-21.1877
241,-21.0428
242,-20.7953
243,-20.4727
244,-20.5621
245,-20.5321
246,-20.5689
247,-20.5348
248,-20.614
249,-20.4654
250,-20.4195
251,-20.4434
252,-20.4986
253,-20.5032
254,-20.4641
255,-20.618
256,-20.5788
257,-20.6817
258,-20.7531
259,-21.0056
260,-20.9959
261,-21.1382
262,-21.3036
263,-21.4295
264,-21.4324
265,-21.5829
266,-21.6607
267,-21.6666
268,-21.6311
269,-21.6018
270,-21.6588
271,-21.7856
272,-21.7852
273,-21.777
274,-21.8904
275,-21.806
276,-21.8284
277,-21.9347
278,-21.9033
279,-22.0142
280,-22.062
281,-22.1377
282,-22.1586
283,-22.0952
284,-22.0602
285,-22.107
286,-22.1092
287,-22.034
288,-22.141
289,-22.2125
290,-22.1869
291,-22.1724
292,-22.2774
293,-22.4178
294,-22.4063
295,-22.3895
296,-22.3799
297,-22.2796
298,-22.3272
299,-22.173
300,-22.1061
301,-22.0924
302,-22.245
303,-22.2186
304,-22.3281
305,-22.4663
306,-22.4654
307,-22.3698
308,-22.3041
309,-22.2934
310,-22.334
311,-22.3744
312,-22.4348
313,-22.2415
314,-22.376
315,-22.414
316,-22.4184
317,-22.3676
318,-22.412
319,-22.4096
320,-22.3495
321,-22.4281
322,-22.534
323,-22.5428
324,-22.5466
325,-22.4918
326,-22.4861
327,-22.5127
328,-22.332
329,-22.2385
330,-22.2896
331,-22.2015
332,-22.1442
333,-21.9959
334,-21.8953
335,-21.8867
336,-21.82
337,-21.8932
338,-21.855
339,-21.9013
340,-21.8151
341,-21.8053
342,-21.7292
343,-21.6859
344,-21.5783
345,-21.5556
346,-21.5681
347,-21.471
348,-21.4487
349,-21.2949
350,-21.2824
351,-21.3467
352,-21.2936
353,-21.2901
354,-21.336
355,-21.5036
356,-21.6318
357,-21.7192
358,-21.7397
359,-21.7557
360,-21.798
361,-21.6864
362,-21.7068
363,-21.8435
364,-22.0274
365,-22.038
366,-22.0052
367,-22.0317
368,-22.0077
369,-21.8593
370,-21.8445
371,-21.7144
372,-21.6659
373,-21.6135
374,-21.5614
375,-21.5222
376,-21.4945
377,-21.4837
378,-21.4562
379,-21.3494
380,-21.2988
381,-21.2013
382,-21.1956
383,-21.1927
384,-21.26
385,-21.3242
386,-21.3223
387,-21.483
388,-21.5611
389,-21.5586
390,-21.6091
391,-21.5889
392,-21.5851
393,-21.5134
394,-21.4708
395,-21.6038
396,-21.5312
397,-21.4683
398,-21.4011
399,-21.2667
400,-21.2531
401,-21.2634
402,-21.1895
403,-21.1487
404,-21.0878
405,-21.0338
406,-20.9937
407,-20.9499
408,-20.8707
409,-20.8068
410,-20.7083
411,-20.5872
412,-20.52
413,-20.5573
414,-20.4374
415,-20.527
416,-20.564
417,-20.54
418,-20.5984
419,-20.6602
420,-20.5525
421,-20.5777
422,-20.5008
423,-20.566
424,-20.6048
425,-20.5662
426,-20.6432
427,-20.6308
428,-20.5437
429,-20.4681
430,-20.4524
431,-20.3847
432,-20.3064
433,-20.2393
434,-20.2061
435,-20.2738
436,-20.177
437,-20.23
438,-20.3479
439,-20.3112
440,-20.2747
441,-20.2622
442,-20.2893
443,-20.2191
444,-20.1128
445,-20.0409
446,-20.0422
447,-20.0482
448,-19.9769
449,-19.8836
450,-19.8441
451,-19.7198
452,-19.7148
453,-19.6047
454,-19.6291
455,-19.5761
456,-19.5123
457,-19.3603
458,-19.243
459,-19.1804
460,-19.164
461,-19.174
462,-19.065
463,-19.0318
464,-18.9327
465,-18.9295
466,-18.9025
467,-18.7669
468,-18.7161
469,-18.7382
470,-18.7163
471,-18.7338
472,-18.6874
473,-18.6557
474,-18.7434
475,-18.6906
476,-18.6175
477,-18.6383
478,-18.6302
479,-18.6917
480,-18.6693
481,-18.6316
482,-18.5694
483,-18.5233
484,-18.5276
485,-18.5286
486,-18.5068
487,-18.5339
488,-18.5284
489,-18.4738
490,-18.435
491,-18.4868
492,-18.4621
493,-18.408
494,-18.482
495,-18.4409
496,-18.3393
497,-18.3013
498,-18.324
499,-18.2359
500,-18.3411
501,-18.2881
502,-18.2096
503,-18.1534
504,-18.0728
505,-18.0208
506,-17.922
507,-17.8116
508,-17.7136
509,-17.6124
510,-17.5841
511,-17.5119
512,-17.4323
513,-17.3509
514,-17.3388
515,-17.3595
516,-17.3207
517,-17.2765
518,-17.4645
519,-17.4512
520,-17.4441
521,-17.4431
522,-17.5645
523,-17.6199
524,-17.6478
525,-17.736
526,-17.8539
527,-17.8622
528,-17.8744
529,-17.9185
530,-17.9575
531,-17.9515
532,-17.9377
533,-17.9546
534,-17.9407
535,-17.9201
536,-17.9063
537,-17.8208
538,-17.8624
539,-17.9184
540,-17.8892
541,-17.9216
542,-18.0435
543,-18.0891
544,-18.1987
545,-18.2186
546,-18.2617
547,-18.3124
548,-18.3175
549,-18.3313
550,-18.3018
551,-18.3521
552,-18.3935
553,-18.355
554,-18.3228
555,-18.3279
556,-18.4517
557,-18.5296
558,-18.5589
559,-18.6363
560,-18.6832
561,-18.6838
562,-18.6939
563,-18.6522
564,-18.695
565,-18.6937
566,-18.7251
567,-18.7154
568,-18.7867
569,-18.8289
570,-18.8329
571,-18.8444
572,-18.8082
573,-18.839
574,-18.8393
575,-18.8295
576,-18.806
577,-18.8183
578,-18.7807
579,-18.7967
580,-18.7055
581,-18.6465
582,-18.6289
583,-18.6169
584,-18.6565
585,-18.677
586,-18.6316
587,-18.5819
588,-18.5889
589,-18.6067
590,-18.5868
591,-18.559
592,-18.5312
593,-18.5062
594,-18.4839
595,-18.4537
596,-18.4813
597,-18.5043
598,-18.5812
599,-18.5669
600,-18.5369
601,-18.5825
602,-18.6342
603,-18.6453
604,-18.646
605,-18.678
606,-18.6891
607,-18.7958
608,-18.7832
609,-18.8278
610,-18.8256
611,-18.8466
612,-18.8323
613,-18.8481
614,-18.8045
615,-18.8529
616,-18.861
617,-18.9255
618,-18.953
619,-19.0402
620,-18.9967
621,-19.0274
622,-19.0503
623,-19.0273
624,-19.0875
625,-19.133
626,-19.1835
627,-19.1858
628,-19.1906
629,-19.2206
630,-19.1796
631,-19.1693
632,-19.1465
633,-19.1337
634,-19.1386
635,-19.1484
636,-19.1474
637,-19.1944
638,-19.258
639,-19.2741
640,-19.2952
641,-19.2973
642,-19.3578
643,-19.34
644,-19.2804
645,-19.289
646,-19.2657
647,-19.189
648,-19.1585
649,-19.151
650,-19.1476
651,-19.1145
652,-19.1451
653,-19.128
654,-19.1561
655,-19.1478
656,-19.0647
657,-19.0686
658,-19.0589
659,-19.0829
660,-19.0032
661,-18.9284
662,-18.8971
663,-18.8749
664,-18.8179
665,-18.7701
666,-18.6983
667,-18.6932
668,-18.6842
669,-18.6579
670,-18.66
671,-18.5944
672,-18.5659
673,-18.6137
674,-18.6614
675,-18.6384
676,-18.6155
677,-18.5865
678,-18.5895
679,-18.5636
680,-18.5387
681,-18.5037
682,-18.4595
683,-18.4596
684,-18.455
685,-18.4751
686,-18.5136
687,-18.5052
688,-18.5282
689,-18.5466
690,-18.5212
691,-18.5143
692,-18.5639
693,-18.5676
694,-18.6041
695,-18.5955
696,-18.5817
697,-18.5952
698,-18.6102
699,-18.6297
700,-18.7262
701,-18.7455
702,-18.794
703,-18.8086
704,-18.8795
705,-18.8692
706,-18.9001
707,-18.922
708,-18.905
709,-18.8887
710,-18.8904
711,-18.9181
712,-18.962
713,-18.9436
714,-18.8982
715,-18.8093
716,-18.7642
717,-18.7469
718,-18.6976
719,-18.6466
720,-18.631
721,-18.5795
722,-18.5505
723,-18.5782
724,-18.5295
725,-18.4682
726,-18.5032
727,-18.4592
728,-18.4066
729,-18.3959
730,-18.4069
731,-18.446
732,-18.4331
733,-18.4563
734,-18.3959
735,-18.3245
736,-18.2873
737,-18.2812
738,-18.2571
739,-18.276
740,-18.2928
741,-18.2716
742,-18.3054
743,-18.2929
744,-18.2644
745,-18.2874
746,-18.2572
747,-18.2165
748,-18.2374
749,-18.2391
750,-18.1778
751,-18.1374
752,-18.1597
753,-18.1489
754,-18.1402
755,-18.1666
756,-18.1157
757,-18.0862
758,-18.1132
759,-18.1109
760,-18.1503
761,-18.1564
762,-18.1665
763,-18.1517
764,-18.1598
765,-18.1533
766,-18.2145
767,-18.2892
768,-18.2702
769,-18.3166
770,-18.3525
771,-18.4288
772,-18.4261
773,-18.4194
774,-18.4222
775,-18.4721
776,-18.4707
777,-18.4653
778,-18.464
779,-18.4932
780,-18.5522
781,-18.5934
782,-18.5838
783,-18.6005
784,-18.6375
785,-18.6077
786,-18.5968
787,-18.5933
788,-18.5985
789,-18.6446
790,-18.6725
791,-18.6656
792,-18.6501
793,-18.6819
794,-18.6843
795,-18.6329
796,-18.6586
797,-18.6431
798,-18.6416
799,-18.5687
800,-18.5541
801,-18.5157
802,-18.5005
803,-18.4555
804,-18.4243
805,-18.4231
806,-18.3687
807,-18.3342
808,-18.2935
809,-18.3029
810,-18.2927
811,-18.2877
812,-18.2867
813,-18.2941
814,-18.2538
815,-18.2832
816,-18.3327
817,-18.3155
818,-18.3144
819,-18.3114
820,-18.3297
821,-18.2957
822,-18.2966
823,-18.3296
824,-18.3202
825,-18.2804
826,-18.2602
827,-18.2052
828,-18.1621
829,-18.16
830,-18.0582
831,-18.0416
832,-18.0465
833,-18.017
834,-18.0258
835,-18.032
836,-18.0079
837,-18.0502
838,-18.0223
839,-17.9738
840,-18.0103
841,-18.0108
842,-18.0735
843,-18.0797
844,-18.1027
845,-18.1013
846,-18.0805
847,-18.0735
848,-18.0513
849,-18.1004
850,-18.0971
851,-18.1386
852,-18.1737
853,-18.1834
854,-18.1596
855,-18.1242
856,-18.1727
857,-18.1805
858,-18.1827
859,-18.1972
860,-18.1958
861,-18.1979
862,-18.1983
863,-18.2182
864,-18.2216
865,-18.2848
866,-18.3449
867,-18.3304
868,-18.3099
869,-18.3551
870,-18.3201
871,-18.3415
872,-18.3629
873,-18.3703
874,-18.4388
875,-18.4552
876,-18.5071
877,-18.4998
878,-18.5408
879,-18.5203
880,-18.525
881,-18.519
882,-18.5106
883,-18.5333
884,-18.5315
885,-18.5398
886,-18.5427
887,-18.585
888,-18.6004
889,-18.6157
890,-18.6643
891,-18.7074
892,-18.7012
893,-18.6986
894,-18.7007
895,-18.7454
896,-18.731
897,-18.7937
898,-18.7887
899,-18.8277
900,-18.818
901,-18.8258
902,-18.7894
903,-18.7745
904,-18.7958
905,-18.8136
906,-18.8021
907,-18.7872
908,-18.8137
909,-18.7988
910,-18.7369
911,-18.71
912,-18.6724
913,-18.7005
914,-18.6561
915,-18.6449
916,-18.6471
917,-18.6705
918,-18.6485
919,-18.6374
920,-18.643
921,-18.6365
922,-18.6409
923,-18.623
924,-18.6646
925,-18.7142
926,-18.7659
927,-18.7998
928,-18.8222
929,-18.819
930,-18.8766
931,-18.862
932,-18.8656
933,-18.8913
934,-18.9203
935,-18.995
936,-19.0391
937,-19.0475
938,-19.0858
939,-19.084
940,-19.1093
941,-19.1008
942,-19.1388
943,-19.1493
944,-19.1058
945,-19.1309
946,-19.0973
947,-19.0637
948,-19.0018
949,-19.0252
950,-19.0336
951,-19.0552
952,-19.0779
953,-19.1039
954,-19.1144
955,-19.1735
956,-19.2165
957,-19.2411
958,-19.2574
959,-19.2577
960,-19.2476
961,-19.2573
962,-19.2718
963,-19.2617
964,-19.2631
965,-19.2563
966,-19.2478
967,-19.2443
968,-19.2703
969,-19.2354
970,-19.2221
971,-19.2497
972,-19.2149
973,-19.2061
974,-19.22
975,-19.1835
976,-19.1963
977,-19.1553
978,-19.1778
979,-19.2079
980,-19.2708
981,-19.2738
982,-19.2509
983,-19.2727
984,-19.2486
985,-19.2181
986,-19.2479
987,-19.2198
988,-19.2308
989,-19.2205
990,-19.2235
991,-19.2547
992,-19.2492
993,-19.2341
994,-19.2716
995,-19.2809
996,-19.2817
997,-19.3064
998,-19.3029
999,-19.3037
1000,-19.3304
1001,-19.3396
1002,-19.3566
1003,-19.3705
1004,-19.3839
1005,-19.393
1006,-19.4021
1007,-19.4048
1008,-19.437
1009,-19.4769
1010,-19.4492
1011,-19.4394
1012,-19.4531
1013,-19.4803
1014,-19.4767
1015,-19.4919
1016,-19.5362
1017,-19.545
1018,-19.5913
1019,-19.5845
1020,-19.6103
1021,-19.6362
1022,-19.663
1023,-19.6541
1024,-19.6576
1025,-19.6735
1026,-19.7012
1027,-19.7401
1028,-19.7867
1029,-19.8543
1030,-19.8745
1031,-19.9188
1032,-19.9302
1033,-19.9473
1034,-19.9428
1035,-19.9919
1036,-19.9719
1037,-20.0056
1038,-20.0393
1039,-20.0851
1040,-20.0607
1041,-20.0668
1042,-20.079
1043,-20.0998
1044,-20.16
1045,-20.1979
1046,-20.2089
1047,-20.2274
1048,-20.2016
1049,-20.2241
1050,-20.2557
1051,-20.2636
1052,-20.3051
1053,-20.3425
1054,-20.3362
1055,-20.2937
1056,-20.326
1057,-20.3453
1058,-20.3375
1059,-20.3208
1060,-20.368
1061,-20.3393
1062,-20.3868
1063,-20.4328
1064,-20.3969
1065,-20.4259
1066,-20.4182
1067,-20.3936
1068,-20.4165
1069,-20.4429
1070,-20.4673
1071,-20.498
1072,-20.505
1073,-20.5017
1074,-20.5367
1075,-20.5289
1076,-20.584
1077,-20.6242
1078,-20.6438
1079,-20.6521
1080,-20.6384
1081,-20.652
1082,-20.6701
1083,-20.6871
1084,-20.7085
1085,-20.7235
1086,-20.7428
1087,-20.7359
1088,-20.7625
1089,-20.7905
1090,-20.8112
1091,-20.8585
1092,-20.8621
1093,-20.9175
1094,-20.9095
1095,-20.942
1096,-20.9412
1097,-20.9318
1098,-20.9411
1099,-20.9687
1100,-20.9919
1101,-21.0669
1102,-21.0684
1103,-21.0675
1104,-21.115
1105,-21.1557
1106,-21.1561
1107,-21.1272
1108,-21.1544
1109,-21.1773
1110,-21.1815
1111,-21.1663
1112,-21.171
1113,-21.1923
1114,-21.1871
1115,-21.1847
1116,-21.1794
1117,-21.2054
1118,-21.1973
1119,-21.1944
1120,-21.2255
1121,-21.1887
1122,-21.2056
1123,-21.1933
1124,-21.1582
1125,-21.1403
1126,-21.145
1127,-21.1619
1128,-21.1801
1129,-21.175
1130,-21.181
1131,-21.1796
1132,-21.1926
1133,-21.2019
1134,-21.2284
1135,-21.2029
1136,-21.1803
1137,-21.2207
1138,-21.2248
1139,-21.2155
1140,-21.1765
1141,-21.1695
1142,-21.1824
1143,-21.2101
1144,-21.2087
1145,-21.21
1146,-21.1938
1147,-21.2034
1148,-21.2006
1149,-21.1978
1150,-21.2483
1151,-21.267
1152,-21.2765
1153,-21.2874
1154,-21.2932
1155,-21.315
1156,-21.3236
1157,-21.344
1158,-21.363
1159,-21.3518
1160,-21.3343
1161,-21.3401
1162,-21.276
1163,-21.2668
1164,-21.2994
1165,-21.2924
1166,-21.3218
1167,-21.3393
1168,-21.3513
1169,-21.3941
1170,-21.3884
1171,-21.3828
1172,-21.4065
1173,-21.3955
1174,-21.4222
1175,-21.4476
1176,-21.4357
1177,-21.4083
1178,-21.413
1179,-21.4423
1180,-21.4555
1181,-21.4866
1182,-21.4579
1183,-21.4723
1184,-21.4895
1185,-21.4985
1186,-21.4608
1187,-21.4605
1188,-21.4487
1189,-21.4431
1190,-21.4495
1191,-21.4475
1192,-21.488
1193,-21.505
1194,-21.5295
1195,-21.553
1196,-21.5429
1197,-21.5669
1198,-21.5767
1199,-21.5891
1200,-21.6173
1201,-21.6719
1202,-21.6706
1203,-21.7053
1204,-21.7233
1205,-21.7579
1206,-21.7403
1207,-21.7643
1208,-21.7791
1209,-21.8009
1210,-21.8121
1211,-21.8115
1212,-21.7925
1213,-21.7958
1214,-21.7742
1215,-21.7828
1216,-21.787
1217,-21.7839
1218,-21.7704
1219,-21.8184
1220,-21.8399
1221,-21.88
1222,-21.8972
1223,-21.9402
1224,-21.9853
1225,-22.0364
1226,-22.0753
1227,-22.0719
1228,-22.122
1229,-22.1259
1230,-22.1131
1231,-22.1247
1232,-22.1312
1233,-22.1403
1234,-22.1686
1235,-22.1575
1236,-22.1904
1237,-22.222
1238,-22.2169
1239,-22.2143
1240,-22.2284
1241,-22.2207
1242,-22.1962
1243,-22.2251
1244,-22.2057
1245,-22.2185
1246,-22.1941
1247,-22.1941
1248,-22.2042
1249,-22.2216
1250,-22.2215
1251,-22.2519
1252,-22.2806
1253,-22.2755
1254,-22.2712
1255,-22.2951
1256,-22.3051
1257,-22.3437
1258,-22.3734
1259,-22.4044
1260,-22.4453
1261,-22.4686
1262,-22.4696
1263,-22.5154
1264,-22.5578
1265,-22.5772
1266,-22.5856
1267,-22.6074
1268,-22.6342
1269,-22.6684
1270,-22.6984
1271,-22.7404
1272,-22.7749
1273,-22.7802
1274,-22.7653
1275,-22.7598
1276,-22.7433
1277,-22.7561
1278,-22.7701
1279,-22.7535
1280,-22.7343
1281,-22.7347
1282,-22.7586
1283,-22.7911
1284,-22.7915
1285,-22.8017
1286,-22.7984
1287,-22.8209
1288,-22.8212
1289,-22.8289
1290,-22.8198
1291,-22.812
1292,-22.8136
1293,-22.8397
1294,-22.8318
1295,-22.8227
1296,-22.8072
1297,-22.8316
1298,-22.8225
1299,-22.8407
1300,-22.8411
1301,-22.9031
1302,-22.9687
1303,-22.9953
1304,-23.0255
1305,-23.0483
1306,-23.1112
1307,-23.1659
1308,-23.2019
1309,-23.2117
1310,-23.2452
1311,-23.2512
1312,-23.275
1313,-23.2798
1314,-23.3003
1315,-23.3091
1316,-23.3187
1317,-23.3038
1318,-23.2929
1319,-23.3025
1320,-23.3261
1321,-23.326
1322,-23.3348
1323,-23.3133
1324,-23.3205
1325,-23.3452
1326,-23.3642
1327,-23.3307
1328,-23.3513
1329,-23.3429
1330,-23.3571
1331,-23.394
1332,-23.3986
1333,-23.4009
1334,-23.3996
1335,-23.4252
1336,-23.4603
1337,-23.4712
1338,-23.4853
1339,-23.5451
1340,-23.5531
1341,-23.5364
1342,-23.5373
1343,-23.5233
1344,-23.5279
1345,-23.5477
1346,-23.5214
1347,-23.5223
1348,-23.5139
1349,-23.5133
1350,-23.5202
1351,-23.4881
1352,-23.475
1353,-23.4866
1354,-23.4723
1355,-23.4531
1356,-23.4541
1357,-23.4726
1358,-23.4806
1359,-23.4863
1360,-23.464
1361,-23.472
1362,-23.4761
1363,-23.4596
1364,-23.4634
1365,-23.4361
1366,-23.4449
1367,-23.4482
1368,-23.4651
1369,-23.4329
1370,-23.4324
1371,-23.448
1372,-23.4487
1373,-23.4324
1374,-23.4334
1375,-23.4532
1376,-23.4439
1377,-23.3942
1378,-23.3826
1379,-23.3844
1380,-23.3717
1381,-23.3624
1382,-23.3597
1383,-23.3764
1384,-23.3801
1385,-23.372
1386,-23.3416
1387,-23.3267
1388,-23.3179
1389,-23.3175
1390,-23.2931
1391,-23.2896
1392,-23.3204
1393,-23.3124
1394,-23.2848
1395,-23.2719
1396,-23.2411
1397,-23.2025
1398,-23.1679
1399,-23.1104
1400,-23.0824
1401,-23.0459
1402,-23.0656
1403,-23.0507
1404,-23.0588
1405,-23.0529
1406,-23.0496
1407,-23.046
1408,-23.0526
1409,-23.0512
1410,-23.017
1411,-23.0191
1412,-23.0148
1413,-23.0314
1414,-23.0323
1415,-23.0511
1416,-23.0751
1417,-23.0894
1418,-23.0791
1419,-23.0777
1420,-23.0764
1421,-23.0732
1422,-23.0482
1423,-23.0625
1424,-23.0537
1425,-23.0427
1426,-23.0402
1427,-23.0219
1428,-23.0194
1429,-23.0204
1430,-23.0397
1431,-23.0528
1432,-23.0636
1433,-23.0667
1434,-23.0624
1435,-23.0581
1436,-23.0399
1437,-23.065
1438,-23.0391
1439,-23.0422
1440,-23.0607
1441,-23.0714
1442,-23.0767
1443,-23.0633
1444,-23.0409
1445,-23.0008
1446,-22.9853
1447,-22.9599
1448,-22.9159
1449,-22.8957
1450,-22.9065
1451,-22.9017
1452,-22.8739
1453,-22.8727
1454,-22.8606
1455,-22.8678
1456,-22.8731
1457,-22.8523
1458,-22.8726
1459,-22.8406
1460,-22.8023
1461,-22.7903
1462,-22.7914
1463,-22.7888
1464,-22.7848
1465,-22.7717
1466,-22.7631
1467,-22.7576
1468,-22.7972
1469,-22.8011
1470,-22.8237
1471,-22.8161
1472,-22.8509
1473,-22.8594
1474,-22.8525
1475,-22.8441
1476,-22.857
1477,-22.8418
1478,-22.8196
1479,-22.8302
1480,-22.8248
1481,-22.818
1482,-22.7856
1483,-22.7963
1484,-22.767
1485,-22.732
1486,-22.7547
1487,-22.7746
1488,-22.7817
1489,-22.7834
1490,-22.799
1491,-22.8159
1492,-22.7859
1493,-22.81
1494,-22.8283
1495,-22.8342
1496,-22.8402
1497,-22.8334
1498,-22.8457
1499,-22.8769
1500,-22.8807
1501,-22.876
1502,-22.8861
1503,-22.8734
1504,-22.8613
1505,-22.8788
1506,-22.8797
1507,-22.8881
1508,-22.8716
1509,-22.8758
1510,-22.8869
1511,-22.8843
1512,-22.8926
1513,-22.9242
1514,-22.921
1515,-22.8902
1516,-22.873
1517,-22.8582
1518,-22.8714
1519,-22.8995
1520,-22.8886
1521,-22.9017
1522,-22.8824
1523,-22.8633
1524,-22.8389
1525,-22.8208
1526,-22.8311
1527,-22.83
1528,-22.8268
1529,-22.8185
1530,-22.8381
1531,-22.8553
1532,-22.8431
1533,-22.8406
1534,-22.8299
1535,-22.7995
1536,-22.7874
1537,-22.775
1538,-22.7887
1539,-22.7952
1540,-22.8222
1541,-22.8263
1542,-22.8022
1543,-22.8008
1544,-22.7977
1545,-22.7905
1546,-22.7973
1547,-22.8122
1548,-22.7963
1549,-22.784
1550,-22.7723
1551,-22.7791
1552,-22.7604
1553,-22.76
1554,-22.7386
1555,-22.7362
1556,-22.7338
1557,-22.7266
1558,-22.7161
1559,-22.7178
1560,-22.6912
1561,-22.693
1562,-22.6632
1563,-22.6521
1564,-22.6464
1565,-22.6441
1566,-22.6472
1567,-22.6594
1568,-22.6238
1569,-22.5624
1570,-22.5437
1571,-22.5364
1572,-22.511
1573,-22.4768
1574,-22.482
1575,-22.4619
1576,-22.4617
1577,-22.4676
1578,-22.4684
1579,-22.4682
1580,-22.4661
1581,-22.4589
1582,-22.436
1583,-22.4468
1584,-22.4397
1585,-22.4349
1586,-22.4497
1587,-22.4735
1588,-22.487
1589,-22.4988
1590,-22.5032
1591,-22.5393
1592,-22.5516
1593,-22.5317
1594,-22.5215
1595,-22.5382
1596,-22.5426
1597,-22.5543
1598,-22.5571
1599,-22.5349
1600,-22.53
1601,-22.5229
1602,-22.5306
1603,-22.5215
1604,-22.5045
1605,-22.5023
1606,-22.5229
1607,-22.5473
1608,-22.5606
1609,-22.5896
1610,-22.6018
1611,-22.6183
1612,-22.6266
1613,-22.6397
1614,-22.662
1615,-22.6824
1616,-22.6821
1617,-22.6952
1618,-22.7122
1619,-22.7324
1620,-22.7239
1621,-22.7128
1622,-22.7125
1623,-22.6816
1624,-22.6764
1625,-22.6634
1626,-22.6605
1627,-22.6814
1628,-22.6587
1629,-22.6477
1630,-22.6393
1631,-22.6737
1632,-22.6766
1633,-22.6705
1634,-22.6596
1635,-22.6783
1636,-22.6654
1637,-22.6526
1638,-22.6416
1639,-22.6478
1640,-22.6485
1641,-22.6482
1642,-22.6393
1643,-22.6338
1644,-22.6506
1645,-22.6548
1646,-22.6294
1647,-22.632
1648,-22.6317
1649,-22.6372
1650,-22.6232
1651,-22.6207
1652,-22.6358
1653,-22.6451
1654,-22.6506
1655,-22.6417
1656,-22.6443
1657,-22.6077
1658,-22.6281
1659,-22.6164
1660,-22.6017
1661,-22.5909
1662,-22.5983
1663,-22.5958
1664,-22.5985
1665,-22.5992
1666,-22.6018
1667,-22.5911
1668,-22.6038
1669,-22.602
1670,-22.591
1671,-22.5841
1672,-22.5817
1673,-22.5843
1674,-22.5913
1675,-22.605
1676,-22.6246
1677,-22.6429
1678,-22.653
1679,-22.6609
1680,-22.6651
1681,-22.6865
1682,-22.6937
1683,-22.6792
1684,-22.6983
1685,-22.7156
1686,-22.7328
1687,-22.7231
1688,-22.7064
1689,-22.7255
